Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-19,24.200,12.200,0.000,18.125,24.165,12.267,18.123,0.000,23.600,24.200,24.600,11.600,12.200,12.900,17.713,18.125,18.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.125,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
2026-09-20,19.300,12.900,13.500,15.708,19.404,12.786,15.800,14.118,17.500,19.300,21.200,11.700,12.900,14.000,15.100,15.708,16.621,9.600,13.500,21.000,100.000,100.000,84.314,0.000,13.708,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
2026-09-21,12.500,5.000,1.200,8.463,12.608,4.916,8.513,1.429,11.300,12.500,14.200,4.100,5.000,5.800,7.746,8.463,9.312,0.000,1.200,2.700,58.824,1.961,0.000,0.000,6.463,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
2026-09-22,12.000,0.900,0.000,6.663,11.937,1.033,6.630,0.047,10.700,12.000,13.200,0.400,0.900,1.900,5.892,6.663,7.433,0.000,0.000,0.000,1.961,0.000,0.000,0.000,4.663,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
2026-09-23,17.800,7.100,0.200,11.896,17.745,7.041,11.859,0.400,15.400,17.800,20.400,5.600,7.100,8.500,10.438,11.896,13.312,0.000,0.200,1.200,13.725,0.000,0.000,0.000,9.896,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
2026-09-24,21.100,10.900,0.600,15.379,20.910,11.096,15.277,1.082,18.200,21.100,23.500,9.900,10.900,12.300,13.912,15.379,16.396,0.000,0.600,3.000,41.176,1.961,0.000,0.000,13.379,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
2026-09-25,21.200,11.700,0.600,15.721,20.512,11.200,15.158,1.459,15.600,21.200,22.900,7.800,11.700,13.200,12.188,15.721,16.833,0.000,0.600,4.600,45.098,7.843,0.000,0.000,13.721,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-19T13:58:11+00:00
