Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-21,12.000,5.000,1.500,8.521,12.220,4.925,8.525,1.659,11.300,12.000,13.300,4.300,5.000,5.500,8.067,8.521,8.983,0.900,1.500,2.700,76.471,0.000,0.000,0.000,6.521,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
2026-09-22,12.200,1.100,0.000,6.825,12.316,1.125,6.870,0.008,11.900,12.200,12.800,0.700,1.100,1.600,6.425,6.825,7.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.825,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
2026-09-23,19.400,8.200,0.600,12.792,19.169,8.224,12.885,0.555,17.500,19.400,21.000,7.400,8.200,9.000,12.092,12.792,13.854,0.000,0.600,1.200,15.686,0.000,0.000,0.000,10.792,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
2026-09-24,20.700,11.500,0.300,15.450,20.622,11.482,15.321,0.767,18.200,20.700,22.800,10.500,11.500,12.400,13.817,15.450,16.588,0.000,0.300,1.700,33.333,1.961,0.000,0.000,13.450,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
2026-09-25,21.400,11.700,1.100,15.846,21.108,11.433,15.707,2.110,19.300,21.400,22.900,9.500,11.700,12.700,14.079,15.846,16.804,0.000,1.100,5.100,54.902,11.765,1.961,0.000,13.846,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
2026-09-26,22.000,9.800,0.000,16.292,21.253,9.675,15.325,0.757,16.200,22.000,24.100,5.200,9.800,12.400,10.775,16.292,17.567,0.000,0.000,1.900,23.529,1.961,0.000,0.000,14.292,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
2026-09-27,17.600,9.800,2.000,13.442,18.435,10.014,13.861,3.839,15.200,17.600,22.500,7.700,9.800,13.100,11.229,13.442,16.542,0.000,2.000,10.100,66.667,27.451,13.725,0.000,11.442,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-21T22:07:49+00:00
